2,1,3,586,416,84.5,8.45,587,,,,,,,,,,,,,,,,,,
3,1,4,584,422,0.816,0.082,504,10,0.665972945,0,0.416233091,0.266389178,1.065556712,0.815816857,0.482830385,0.266389178,0.083246618,0.033298647,1.215400624,0.266389178,0.149843913,0.216441207,8.008324662,0.216441207,0.149843913
4,1,5,584,422,0,0,500,20,0.665972945,0,1.232049948,1.365244537,1.631633715,0.882414152,0.482830385,0.566077003,0.96566077,0.166493236,9.273673257,0.066597294,2.547346514,0.166493236,3.08012487,1.232049948,0.166493236
5,1,6,583,422,0.129,0.013,489,30,0.749219563,0,1.764828304,1.365244537,2.464099896,1.33194589,0.832466181,0.482830385,0.266389178,0.432882414,8.557752341,0.066597294,2.48074922,0.832466181,1.232049948,2.164412071,0.299687825
6,1,7,583,422,0,0,475,40,0.749219563,0,2.430801249,1.365244537,2.464099896,1.33194589,1.232049948,3.746097815,0.266389178,0.166493236,6.559833507,0.066597294,4.795005203,1.215400624,1.764828304,4.811654527,1.215400624
7,1,8,583,422,0,0,504,50,0.749219563,0,2.430801249,1.365244537,2.164412071,1.082206035,1.232049948,4.82830385,0.266389178,0.432882414,4.328824142,0.016649324,4.079084287,3.746097815,2.430801249,8.158168574,1.215400624
8,1,9,583,422,0,0,516,60,0.749219563,0,2.164412071,1.365244537,3.213319459,0.149843913,2.813735692,4.82830385,0.566077003,1.065556712,1.481789802,0.266389178,4.561914672,10.82206035,0.832466181,10.45577523,4.811654527
9,1,10,583,422,0,0,500,70,0.749219563,0,0.96566077,2.031217482,4.079084287,0.299687825,7.408949011,4.82830385,5.660770031,1.93132154,2.830385016,0.216441207,4.012486993,10.0062435,1.348595213,11.32154006,8.058272633
10,1,11,583,422,0,0,498,80,0.749219563,0,0.815816857,0.532778356,4.079084287,0.083246618,9.6566077,7.075962539,6.52653486,2.996878252,2.164412071,0.149843913,2.813735692,17.66493236,0.882414152,15.00104058,12.13735692
11,1,12,583,422,0,0,522,90,0.749219563,0,0.332986472,2.081165453,5.078043704,0.066597294,9.6566077,7.075962539,8.008324662,3.629552549,2.164412071,2.48074922,3.329864724,15.66701353,1.764828304,20.81165453,14.00208117
12,1,13,583,422,0,0,470,100,0.749219563,0,0.332986472,2.397502601,5.078043704,0.216441207,16.06659729,9.123829344,10.82206035,8.674297607,1.481789802,2.48074922,2.397502601,20.31217482,1.082206035,26.38917794,20.41207076
13,1,14,564,449,4.259,0.426,565,110,26.18938606,0,0.266389178,3.413111342,5.078043704,0.066597294,10.0062435,11.25494277,10.82206035,8.674297607,1.33194589,1.814776275,3.413111342,20.31217482,0.882414152,32.79916753,20.54526535
14,1,15,579,425,3.651,0.365,535,120,2.164412071,1.215400624,0.266389178,4.678459938,5.078043704,0.066597294,11.25494277,11.98751301,11.47138398,8.024973985,2.464099896,1.664932362,2.397502601,25.83975026,1.498439126,39.72528616,25.47346514
15,1,16,588,424,1.168,0.117,514,130,1.132154006,6.426638918,0.266389178,5.993756504,5.078043704,0.216441207,13.11966701,13.21956296,11.47138398,8.024973985,0.882414152,1.731529657,3.67950052,20.26222685,3.213319459,39.72528616,28.13735692
16,1,17,584,432,1.154,0.115,595,140,4.328824142,7.075962539,0.266389178,5.993756504,5.627471384,1.082206035,14.81789802,11.98751301,15.60041623,8.024973985,0.832466181,1.664932362,3.26326743,14.66805411,6.16024974,41.24037461,35.24661811
17,1,18,579,436,0.826,0.083,610,150,7.475546306,10.93860562,0.266389178,5.993756504,5.627471384,1.082206035,15.06763788,20.81165453,17.2653486,8.024973985,0.332986472,1.132154006,5.627471384,9.05723205,9.873048907,45.01977107,29.78563996
18,1,19,576,436,0.387,0.039,485,160,8.324661811,19.26326743,0.283038502,2.280957336,5.627471384,1.082206035,17.06555671,0.066597294,14.40166493,10.45577523,0.815816857,0.59937565,6.426638918,9.05723205,12.4037461,41.77315297,29.96878252
19,1,20,571,439,0.752,0.075,521,170,12.55359001,24.05827263,0.283038502,1.631633715,5.627471384,1.93132154,8.208116545,0.066597294,23.59209157,10.45577523,0.815816857,0.665972945,9.007284079,7.675338189,22.0603538,43.30489074,31.03433923
20,1,21,589,429,2.656,0.266,530,180,2.963579605,30.13527575,0.283038502,2.014568158,10.82206035,2.081165453,8.474505723,0.332986472,25.59001041,14.66805411,2.663891779,0.59937565,8.407908429,5.411030177,30.26847034,43.30489074,38.04370447
21,1,22,589,429,0,0,526,190,2.963579605,40.37460978,0.283038502,2.014568158,26.58896982,3.213319459,2.464099896,0.216441207,30.10197711,14.66805411,5.078043704,0.59937565,10.87200832,3.213319459,88.32466181,49.61498439,41.63995838
22,1,23,591,425,0.577,0.058,512,200,1.764828304,40.37460978,0.432882414,2.081165453,6.826222685,4.079084287,1.764828304,0.882414152,19.47970864,15.80020812,5.078043704,0.865764828,10.87200832,1.881373569,106.3059313,57.15712799,52.62851197
23,1,24,595,424,0.532,0.053,509,210,2.414151925,51.22996878,0.96566077,1.614984391,6.826222685,4.079084287,0.882414152,1.132154006,16.06659729,13.85223725,6.16024974,0.665972945,16.64932362,0.832466181,115.9458897,58.90530697,58.55567118
24,1,25,591,424,0.516,0.052,486,220,1.481789802,80.19979188,0.96566077,3.26326743,10.60561915,4.079084287,3.413111342,1.132154006,9.05723205,14.98439126,5.61082206,1.415192508,16.06659729,0.682622268,197.4609781,60.77003122,70.75962539
25,1,26,591,424,0,0,504,230,1.481789802,93.65244537,0.96566077,4.262226847,12.85327784,4.079084287,5.078043704,1.348595213,8.324661811,16.41623309,3.213319459,3.86264308,21.72736733,0.083246618,205.2695109,66.36420395,77.13631634
26,1,27,591,422,0.258,0.026,503,240,1.015608741,99.79604579,0.96566077,14.11862643,26.58896982,4.079084287,0.416233091,5.61082206,3.67950052,18.14776275,2.164412071,3.86264308,18.79708637,0.016649324,226.7138398,70.09365245,88.72424558
27,1,28,593,422,0.258,0.026,482,250,1.415192508,113.0988554,0.96566077,15.45057232,30.38501561,4.079084287,0.815816857,8.024973985,1.731529657,21.34443288,0.832466181,4.162330905,22.0603538,0.083246618,218.7721124,75.25494277,98.71383975
28,1,29,593,422,0,0,492,260,1.415192508,169.6899063,0.96566077,15.45057232,30.38501561,4.079084287,0.532778356,8.024973985,1.664932362,21.34443288,2.830385016,0.416233091,14.06867846,0.216441207,230.226847,77.58584807,98.73048907
29,1,30,595,422,0.258,0.026,576,270,1.947970864,222.7346514,0.96566077,15.45057232,30.38501561,2.48074922,0.682622268,6.16024974,2.464099896,26.63891779,5.660770031,0.066597294,16.06659729,0.416233091,183.5587929,88.04162331,98.71383975
30,1,31,600,418,0.826,0.083,607,280,3.329864724,240.1831426,0.96566077,22.94276795,39.24245578,1.481789802,1.664932362,3.67950052,5.078043704,32.83246618,4.062434964,0,14.06867846,0.216441207,201.4568158,98.33090531,98.98022893
31,1,32,600,418,0,0,606,290,3.329864724,257.0655567,0.96566077,27.05515088,39.24245578,1.481789802,2.397502601,2.663891779,14.5182102,35.84599376,4.062434964,0.266389178,14.06867846,0.832466181,224.0998959,106.9719043,98.98022893
32,1,33,600,417,0.129,0.013,487,300,3.279916753,261.66077,0.96566077,27.05515088,39.24245578,1.481789802,2.397502601,2.014568158,14.5182102,42.97190427,2.164412071,0.815816857,9.723204995,0.416233091,230.4266389,111.5005203,93.91883455
33,1,34,607,413,1.04,0.104,578,310,7.49219563,307.5463059,1.881373569,27.05515088,39.24245578,1.33194589,2.464099896,1.365244537,12.85327784,48.23309053,2.830385016,1.348595213,9.723204995,0.566077003,246.2101977,82.08116545,93.91883455
34,1,35,607,412,0.129,0.013,560,320,7.608740895,364.0541103,3.629552549,27.05515088,32.8491155,1.33194589,2.464099896,2.014568158,8.324661811,55.62539022,6.659729448,2.464099896,3.26326743,0.566077003,290.1144641,82.08116545,82.18106139
35,1,36,607,412,0,0,532,330,7.608740895,401.0655567,6.742976067,33.63163371,23.50884495,1.33194589,2.397502601,2.014568158,8.324661811,67.34651405,9.273673257,3.329864724,3.26326743,1.631633715,311.6753382,75.68782518,77.58584807
36,1,37,608,412,0.129,0.013,599,340,8.324661811,473.1904266,11.32154006,58.90530697,23.50884495,1.33194589,1.348595213,2.397502601,8.324661811,70.80957336,9.273673257,2.464099896,2.397502601,1.232049948,362.289282,75.68782518,57.95629553
37,1,38,610,412,0.258,0.026,493,350,9.856399584,495.6503642,12.55359001,70.09365245,26.43912591,1.33194589,1.415192508,2.663891779,8.324661811,76.25390219,10.60561915,2.464099896,2.397502601,1.631633715,369.2486993,70.80957336,40.57440166
38,1,39,613,406,0.865,0.087,482,360,13.80228928,495.6503642,18.14776275,74.9219563,30.00208117,1.33194589,0.815816857,2.464099896,11.98751301,86.57648283,13.06971904,2.663891779,2.164412071,1.232049948,382.4349636,69.06139438,18.1144641
39,1,40,613,405,0.129,0.013,488,370,14.15192508,476.0707596,20.01248699,89.59001041,37.24453694,1.33194589,2.547346514,2.081165453,20.81165453,88.59105099,9.273673257,3.529656608,1.614984391,2.081165453,400.2663892,56.8074922,13.21956296
40,1,41,615,403,0.365,0.036,499,380,16.81581686,476.0707596,20.01248699,90.73881374,37.24453694,1.33194589,4.079084287,0.216441207,26.58896982,80.04994797,13.61914672,1.93132154,0.96566077,2.081165453,429.635796,47.23413111,12.07075963
41,1,42,617,401,0.365,0.036,486,390,19.74609781,481.9313215,12.07075963,102.0603538,40.75754422,1.33194589,8.407908429,2.48074922,31.16753382,83.97918835,13.61914672,1.614984391,0.96566077,3.629552549,460.4037461,47.23413111,12.73673257
42,1,43,617,401,0,0,478,400,19.74609781,507.5046826,12.07075963,111.6337149,40.75754422,1.33194589,8.824141519,1.215400624,37.09469303,92.72008325,13.61914672,0.532778356,2.397502601,6.16024974,508.8865765,41.0905307,8.058272633
43,1,44,617,401,0,0,468,410,19.74609781,515.5296566,9.723204995,126.7013528,40.75754422,1.33194589,10.87200832,0.416233091,37.09469303,100.5119667,13.61914672,0.332986472,2.081165453,7.209157128,525.8688866,30.00208117,5.993756504
44,1,45,618,398,0.408,0.041,446,420,22.44328824,557.5026015,6.210197711,155.371488,40.75754422,1.33194589,4.678459938,0.083246618,43.98751301,100.5119667,17.2653486,0.133194589,3.26326743,8.407908429,594.4640999,26.13943809,7.009365245
45,1,46,620,398,0.258,0.026,451,430,24.64099896,557.5026015,5.627471384,165.710718,32.79916753,0.149843913,4.678459938,0.882414152,46.11862643,99.16337149,17.2653486,0.066597294,3.329864724,8.407908429,617.0905307,22.64308012,12.55359001
46,1,47,620,398,0,0,491,440,24.64099896,517.9937565,4.012486993,172.2372529,25.39021852,0.149843913,6.826222685,2.430801249,59.27159209,96.566077,20.39542144,0.149843913,6.16024974,8.024973985,705.9479709,19.3132154,19.74609781
47,1,48,620,398,0,0,449,450,24.64099896,506.805411,1.731529657,192.5494277,25.39021852,1.93132154,10.45577523,2.430801249,69.61082206,116.7117586,21.11134235,0.299687825,4.328824142,6.16024974,745.6399584,19.3132154,25.78980229
48,1,49,624,394,0.73,0.073,477,460,32.09989594,579.6795005,1.215400624,215.3922997,25.39021852,1.93132154,22.0603538,2.430801249,77.55254943,119.508845,22.0603538,0.832466181,4.878251821,2.730489074,801.1987513,10.82206035,30.8012487
49,1,50,627,394,0.387,0.039,502,470,36.04578564,596.2122789,1.415192508,243.4797086,29.33610822,3.229968783,24.05827263,3.213319459,80.48283039,122.4391259,23.59209157,1.215400624,3.26326743,2.730489074,946.0978148,8.557752341,28.13735692
50,1,51,627,394,0,0,518,480,36.04578564,596.2122789,1.415192508,243.4797086,32.79916753,30.50156087,22.65972945,3.746097815,87.44224766,132.012487,23.59209157,1.664932362,12.07075963,2.813735692,1066.955255,7.525494277,32.13319459
51,1,52,630,393,0.408,0.041,461,490,41.04058273,543.5171696,1.232049948,243.4797086,35.72944849,30.50156087,24.79084287,4.611862643,91.23829344,132.012487,23.59209157,3.746097815,20.81165453,2.963579605,1208.424558,5.660770031,34.3975026
52,1,53,632,391,0.365,0.036,495,500,45.63579605,543.5171696,0.299687825,253.6191467,35.72944849,30.50156087,22.01040583,7.209157128,100.3121748,142.917794,23.59209157,4.162330905,16.81581686,6.010405827,1312.049948,4.928199792,39.02601457
53,1,54,634,389,0.365,0.036,485,510,50.49739854,607.4006243,0.299687825,271.0010406,35.72944849,30.50156087,18.81373569,13.85223725,100.3121748,158.7180021,23.59209157,6.16024974,11.67117586,8.058272633,1378.980229,4.928199792,39.02601457
54,1,55,634,388,0.129,0.013,477,520,51.41311134,653.6024974,5.277835588,271.0010406,35.72944849,30.50156087,17.74817898,14.40166493,111.9667014,167.8418314,22.64308012,6.077003122,16.81581686,14.81789802,1475.546306,4.062434964,47.7169615
55,1,56,634,388,0,0,491,530,51.41311134,711.0093652,5.277835588,301.3194589,35.72944849,25.59001041,18.81373569,18.59729448,119.7585848,178.2476587,18.59729448,6.476586889,13.86888658,15.35067638,1701.061394,6.52653486,55.40894901
56,1,57,637,388,0.387,0.039,507,540,56.35796046,855.9916753,1.881373569,316.6368366,35.72944849,25.59001041,18.81373569,27.25494277,136.6742976,198.8595213,15.60041623,8.324661811,25.70655567,17.66493236,1770.57232,7.525494277,62.06867846
57,1,58,639,388,0.258,0.026,605,550,59.82101977,1051.837669,1.33194589,378.3558793,35.72944849,25.59001041,20.81165453,32.29968783,170.5556712,204.9198751,18.59729448,7.475546306,21.21123829,15.35067638,1839.450572,8.074921956,55.62539022
58,1,59,641,386,0.365,0.036,575,560,65.34859521,1051.837669,1.33194589,382.6680541,35.72944849,31.38397503,22.94276795,40.04162331,183.5587929,217.4568158,15.60041623,7.475546306,29.65244537,18.71383975,1887.001041,9.273673257,44.1207076
59,1,60,641,384,0.258,0.026,468,570,67.41311134,1022.002081,1.33194589,382.6680541,35.72944849,33.71488033,22.94276795,49.56503642,224.1831426,217.4568158,16.93236212,7.475546306,25.70655567,17.66493236,2048.299688,10.60561915,28.45369407
60,1,61,642,384,0.129,0.013,555,580,69.26118626,1033.140479,1.33194589,382.6680541,35.72944849,46.11862643,22.94276795,60.35379813,267.0884495,215.3090531,10.82206035,7.475546306,31.25078044,18.3975026,2784.466181,9.756503642,18.73048907
61,1,62,642,383,0.129,0.013,462,590,70.3433923,1081.956296,1.33194589,382.6680541,30.00208117,64.01664932,16.81581686,60.35379813,310.2101977,231.3922997,7.525494277,11.32154006,27.30489074,15.35067638,2708.711759,8.074921956,9.739854318
62,1,63,644,381,0.365,0.036,489,600,76.4037461,1453.485952,4.345473465,382.6680541,29.33610822,90.5723205,13.65244537,69.144641,349.1363163,273.3818939,6.659729448,12.67013528,27.78772112,18.71383975,2816.149844,3.67950052,9.739854318
63,1,64,648,381,0.516,0.052,559,610,84.39542144,1574.376691,8.008324662,378.3558793,29.33610822,97.63163371,13.65244537,63.21748179,385.2653486,296.3080125,6.659729448,15.60041623,17.2653486,17.66493236,2875.421436,2.164412071,5.927159209
64,1,65,648,377,0.516,0.052,470,620,89.32362123,1574.376691,8.008324662,362.1893861,29.33610822,124.4370447,14.06867846,60.35379813,402.930281,308.7617066,6.659729448,14.40166493,16.31633715,20.91155047,2984.424558,1.082206035,4.328824142
65,1,66,653,374,0.752,0.075,526,630,104.1082206,1574.376691,9.922996878,321.3319459,29.33610822,168.3912591,14.06867846,66.34755463,458.5223725,358.4599376,6.659729448,14.40166493,9.007284079,23.97502601,3149.152966,0.882414152,4.062434964
66,1,67,653,371,0.387,0.039,453,640,108.4536941,1745.947971,9.922996878,321.3319459,29.33610822,170.6389178,15.86680541,85.59417274,502.6930281,375.0260146,5.660770031,14.40166493,10.47242456,32.6326743,3240.108221,0.815816857,3.67950052
67,1,68,656,367,0.645,0.065,478,650,121.5567118,1881.59001,16.64932362,329.3902185,29.33610822,170.6389178,16.81581686,81.99791883,552.2414152,392.024974,4.062434964,14.53485952,9.007284079,31.25078044,3430.64308,0.815816857,4.41207076
68,1,69,660,362,0.826,0.083,598,660,139.7211238,1966.101977,17.53173777,339.9292404,32.79916753,170.6389178,16.81581686,88.39125911,595.8626431,419.2466181,4.062434964,15.40062435,9.623309053,31.25078044,3581.685744,0.815816857,6.077003122
69,1,70,660,362,0,0,613,670,139.7211238,1985.431842,17.53173777,357.2611863,35.72944849,189.8855359,16.81581686,90.03954214,604.2539022,463.3340271,0.532778356,13.80228928,8.158168574,31.25078044,3735.991675,0.96566077,6.143600416
